Unnamed: 0,price,mileage,year,previous_owners,doors,seats,fuel_type_Diesel Hybrid,fuel_type_Electric,fuel_type_Petrol,fuel_type_Petrol Hybrid,fuel_type_Petrol Plug-in Hybrid,body_type_Convertible,body_type_Coupe,body_type_Estate,body_type_Hatchback,body_type_MPV,body_type_Minibus,body_type_Pickup,body_type_SUV,body_type_Saloon,gearbox_Manual
4127,17599,26607,2019,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4129,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4130,14447,60459,2016,3.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4131,13999,8720,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4132,13499,28688,2022,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4133,17899,55461,2019,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4134,7790,80861,2016,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4136,16899,7794,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4137,8799,39065,2019,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4138,7500,128000,2012,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4139,4400,36063,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4140,4000,73000,2011,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4141,5390,60695,2014,2.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4143,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4145,10998,22506,2019,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4146,9995,97000,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4147,4700,50000,2013,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4148,11000,45462,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4150,8995,72400,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4151,9299,58700,2013,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4152,17899,18746,2022,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4153,10498,34133,2016,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4155,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4158,10999,26000,2019,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4159,15999,21000,2020,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4160,33900,92000,2019,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4162,23910,23178,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4163,8695,25846,2018,1.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4165,13499,19632,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4168,1850,105472,2009,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4171,10700,16420,2019,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4172,6995,57237,2014,2.0,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4173,18515,1,2023,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4174,10883,26451,2017,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4175,15862,29246,2019,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4176,12999,85000,2014,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4177,9990,70325,2016,3.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4178,28240,45155,2019,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4179,7695,44500,2016,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4180,9990,96000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4181,13995,6461,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4183,13000,51179,2019,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4185,17599,26607,2019,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4186,25995,36363,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4187,9500,49047,2018,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4188,10699,41485,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4189,8995,119842,2014,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4190,10300,61000,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4191,18499,4000,2021,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4192,13599,17782,2020,1.0,5.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4193,10600,30407,2019,1.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4194,14999,30287,2019,1.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4195,17999,58256,2021,2.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4197,17599,26607,2019,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4199,11999,33156,2018,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4200,500,138061,2007,5.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4201,750,124512,2007,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4202,2999,118000,2008,2.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4203,400,120842,2010,4.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4204,499,111875,2007,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4205,700,114053,2006,1.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4206,799,131848,2004,4.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4207,640,71000,2004,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4208,700,70321,2008,6.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4209,850,92000,2009,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4210,1575,118000,2010,3.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4211,11999,33156,2018,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4214,1000,93552,2004,4.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4215,950,127000,2009,5.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4216,800,103200,2008,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4217,950,62694,2005,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4218,1990,81000,2012,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4219,1695,66700,2008,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4220,1500,48000,2008,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4222,1000,99513,2008,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4224,795,98000,2012,5.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4228,1495,64000,2005,2.0,3.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4229,699,159630,2004,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4230,2990,91000,2014,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4231,595,174009,2003,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4232,945,89500,2011,5.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4233,1500,77175,2006,3.0,5.0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4234,799,117072,2005,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4235,800,99464,2008,5.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4236,700,168870,2001,1.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4237,4495,115000,2007,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4238,2789,135000,2015,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4241,6698,61637,2013,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4242,1000,78648,2005,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4243,2999,121639,2010,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4244,1989,75000,2010,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4245,450,115000,2005,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4246,875,175000,2010,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4247,1990,64000,2010,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4248,990,91000,2003,8.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4249,2490,111000,2010,6.0,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4250,1548,86786,2009,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4251,999,129000,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4252,795,98000,2012,5.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4253,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4256,1895,129100,2013,6.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4257,850,142900,2008,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4258,2990,26000,2010,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4259,1295,116000,2007,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4260,1495,168100,2013,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4261,1575,118000,2010,3.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4262,1995,106583,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4263,1295,70984,2013,8.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4264,2499,100000,2015,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4265,2199,100000,2014,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4266,1990,81000,2012,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4267,13399,42847,2017,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4269,10707,11589,2020,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4270,1490,104000,2005,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4271,2994,135000,2011,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4272,1370,115826,2010,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4273,2450,98000,2012,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4274,3480,101000,2016,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4275,795,98000,2012,5.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4276,1995,107000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4277,1000,112654,2008,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4279,3350,88000,2015,3.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4280,795,98000,2012,5.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4283,10998,39993,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4284,1985,172000,2009,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4285,3495,127000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4286,1495,92700,2004,2.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4287,1489,145000,2007,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4289,3850,98000,2014,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4290,899,149154,2007,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4291,1295,123000,2009,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4292,1990,93000,2002,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4293,2789,135000,2015,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4294,795,98000,2012,5.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4295,10707,11589,2020,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4297,11999,33156,2018,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4298,1800,40000,2004,4.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4299,4310,67710,2013,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4300,995,83653,2006,5.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4301,1295,102000,2009,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4302,2400,62203,2013,6.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4303,995,110000,2007,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4304,2500,94932,2009,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4305,1395,92000,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4306,895,114312,2008,9.0,5.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4307,2250,86997,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4308,1989,75000,2010,4.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4309,10998,39993,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4311,9990,61981,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4312,1395,125000,2002,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4313,1985,106000,2007,5.0,5.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4315,895,104000,2003,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4316,994,127000,2007,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4318,1989,97000,2010,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4320,2595,59000,2013,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4321,1000,76874,2006,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4322,795,98000,2012,5.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4323,9990,61981,2018,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4325,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4326,2795,162000,2015,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4327,1795,107819,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4328,3000,126000,2014,7.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4329,1399,117000,2010,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4330,950,192567,2007,5.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4331,2250,128000,2008,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4332,3995,137000,2012,3.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4333,1750,86336,2000,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4334,2150,99000,2006,2.0,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4335,1499,77000,2007,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4336,2789,135000,2015,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4337,9149,55301,2016,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4339,10998,39993,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4340,1290,160000,2002,5.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4341,2489,110000,2012,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4342,990,74520,2007,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4343,1895,118000,2010,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4345,1994,145000,2006,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4346,2000,114000,2011,5.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4347,1950,169000,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4348,1100,48276,2003,5.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4349,2000,86000,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4350,1990,81000,2012,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4351,13399,42847,2017,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4353,4999,60139,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4354,2495,121723,2012,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4355,1495,90285,2007,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4356,1295,87637,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4357,2495,106500,2015,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4358,1795,79000,2008,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4359,1299,96000,2006,5.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4360,2490,93000,2010,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4361,15700,70000,2017,1.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4362,2500,107000,2011,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4364,3850,98000,2014,3.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4365,4999,60139,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4367,6698,61637,2013,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4368,2695,92000,2010,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4369,1495,72200,2001,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4370,3495,79567,2013,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4371,2450,78582,2011,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4372,2495,70930,2010,2.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4373,3250,118000,2017,1.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4374,3489,97000,2011,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4375,1795,109400,2010,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4376,1995,83404,2008,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4377,999,95942,2009,7.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4378,1575,118000,2010,3.0,5.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4382,1999,120000,2010,3.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4383,1250,190000,2009,3.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4384,999,85010,2001,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4385,999,77000,2005,3.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4386,1190,94519,2006,1.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4387,1995,137580,2010,3.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4388,1500,136000,2011,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4389,1995,86000,2010,5.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4390,1000,90081,2002,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4391,993,104000,2008,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4395,11999,33156,2018,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4396,999,97632,2005,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4398,3995,95000,2013,4.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4399,1350,111000,2008,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4400,1475,104000,2005,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4401,1499,115640,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4402,2000,48000,2011,4.0,2.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4403,2990,129000,2010,5.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4404,790,87464,2009,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4405,1495,124530,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4406,1489,145000,2007,2.0,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4409,10707,11589,2020,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4410,1495,85000,2004,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4411,1795,69000,2004,3.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4412,1195,153636,2000,2.0,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4413,1650,112000,2010,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4414,1995,109091,2009,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4415,700,91617,2007,2.0,5.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4416,993,135000,2006,4.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4417,3494,107000,2005,2.0,5.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4419,2795,112000,2010,2.0,3.0,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4421,10998,39993,2020,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4423,4999,60139,2015,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4424,3500,85434,2014,4.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4425,1000,78715,2003,2.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4426,500,115083,2007,7.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4427,2299,153092,2009,2.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4428,1450,94700,2009,1.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4429,2495,24000,2004,2.0,4.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4430,3989,76000,2012,4.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4431,2489,68000,2008,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4432,1450,109000,2006,2.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4433,1995,75061,2004,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4435,6698,61637,2013,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4437,10707,11589,2020,1.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4438,1490,79000,2006,2.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4439,2500,160000,2006,2.0,4.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4440,975,136000,2006,6.0,5.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4441,1250,128000,2009,2.0,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
